obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs488,NaN,rrs547,rrs667,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2005-09-08,-3.000,235.088,"Valente et al., 2016",Fluorescence,0.1956,0.1513,0.1517,0.1498,0.1518,-0.00172,3.92772,0.00593,0.00593,0.00486,NaN,0.00151,0.00011,0.296,2,1,2005-09-06,2005-09-10,-3.042,-2.875,-3.042,-2.875,1
2005-09-09,-5.011,235.038,"Valente et al., 2016",Fluorescence,0.2076,0.1766,0.2053,0.1832,0.2084,-0.00134,3.17703,0.00573,0.00573,0.00489,NaN,0.00180,0.00016,0.296,2,1,2005-09-07,2005-09-11,-5.125,-4.958,-5.125,-4.958,0
2005-09-09,-5.990,235.054,"Valente et al., 2016",Fluorescence,0.2197,0.1653,0.1912,0.1654,0.1970,-0.00153,3.30007,0.00625,0.00625,0.00523,NaN,0.00189,0.00016,0.296,2,1,2005-09-07,2005-09-11,-6.042,-5.875,-6.042,-5.875,0
2005-09-09,-6.992,235.019,"Valente et al., 2016",Fluorescence,0.2378,0.1691,0.1976,0.1697,0.2033,-0.00148,3.23143,0.00623,0.00623,0.00524,NaN,0.00193,0.00016,0.296,2,1,2005-09-07,2005-09-11,-7.042,-6.875,-7.042,-6.875,0
2005-09-09,-5.998,235.048,"Valente et al., 2016",Fluorescence,0.2760,0.1653,0.1912,0.1654,0.1970,-0.00153,3.30007,0.00625,0.00625,0.00523,NaN,0.00189,0.00016,0.296,2,1,2005-09-07,2005-09-11,-6.042,-5.875,-6.042,-5.875,1
2005-09-13,-8.672,229.755,"Valente et al., 2016",Fluorescence,0.1447,0.1338,0.1422,0.1256,0.1482,-0.00205,3.98903,0.00694,0.00694,0.00545,NaN,0.00174,0.00015,0.296,2,1,2005-09-11,2005-09-15,-8.792,-8.625,-8.792,-8.625,0
2005-09-13,-8.751,227.563,"Valente et al., 2016",Fluorescence,0.1527,0.1229,0.1462,0.1119,0.1650,-0.00227,3.71759,0.00803,0.00803,0.00604,NaN,0.00216,0.00027,0.296,2,1,2005-09-11,2005-09-15,-8.875,-8.708,-8.875,-8.708,0
2005-09-13,-8.629,231.015,"Valente et al., 2016",Fluorescence,0.1500,0.1326,0.1438,0.1246,0.1513,-0.00206,3.93551,0.00709,0.00709,0.00557,NaN,0.00180,0.00015,0.296,2,1,2005-09-11,2005-09-15,-8.708,-8.542,-8.708,-8.542,1
2005-09-14,-8.899,223.394,"Valente et al., 2016",Fluorescence,0.1608,0.1242,0.1355,0.1140,0.1453,-0.00223,4.04015,0.00750,0.00750,0.00575,NaN,0.00186,0.00015,0.296,2,1,2005-09-12,2005-09-16,-8.958,-8.792,-8.958,-8.792,1
2005-09-20,-5.007,220.061,"Valente et al., 2016",Fluorescence,0.1273,0.1189,0.1213,0.1068,0.1266,-0.00236,4.40799,0.00750,0.00750,0.00581,NaN,0.00170,0.00009,0.296,2,1,2005-09-18,2005-09-22,-5.125,-4.958,-5.125,-4.958,0
2005-09-20,-4.002,220.065,"Valente et al., 2016",Fluorescence,0.1527,0.1340,0.1489,0.1259,0.1583,-0.00204,3.82160,0.00721,0.00721,0.00570,NaN,0.00189,0.00015,0.296,2,1,2005-09-18,2005-09-22,-4.125,-3.958,-4.125,-3.958,1
2005-09-20,-2.997,220.054,"Valente et al., 2016",Fluorescence,0.1460,0.1283,0.1399,0.1195,0.1486,-0.00214,3.98282,0.00729,0.00729,0.00568,NaN,0.00183,0.00015,0.296,2,1,2005-09-18,2005-09-22,-3.042,-2.875,-3.042,-2.875,1
2005-09-20,-2.014,220.049,"Valente et al., 2016",Fluorescence,0.1514,0.1469,0.1660,0.1417,0.1743,-0.00182,3.58402,0.00680,0.00680,0.00542,NaN,0.00190,0.00017,0.296,2,1,2005-09-18,2005-09-22,-2.125,-1.958,-2.125,-1.958,0
2005-09-20,-2.501,220.051,"Valente et al., 2016",Fluorescence,0.1916,0.1322,0.1444,0.1240,0.1526,-0.00207,3.91401,0.00712,0.00712,0.00554,NaN,0.00182,0.00017,0.296,2,1,2005-09-18,2005-09-22,-2.625,-2.458,-2.625,-2.458,0
2005-09-20,-2.031,220.109,"Valente et al., 2016",Fluorescence,0.1313,0.1472,0.1660,0.1421,0.1741,-0.00182,3.58721,0.00677,0.00677,0.00539,NaN,0.00189,0.00017,0.296,2,1,2005-09-18,2005-09-22,-2.125,-1.958,-2.125,-1.958,0
2005-09-21,-0.001,220.013,"Valente et al., 2016",Fluorescence,0.2384,0.1703,0.1971,0.1853,0.1989,-0.00132,3.27933,0.00541,0.00541,0.00462,NaN,0.00165,0.00015,0.296,2,1,2005-09-19,2005-09-23,-0.125,0.042,-0.125,0.042,0
2005-09-21,-1.499,220.026,"Valente et al., 2016",Fluorescence,0.2277,0.1589,0.1811,0.1585,0.1870,-0.00161,3.41928,0.00631,0.00631,0.00514,NaN,0.00185,0.00016,0.296,2,1,2005-09-19,2005-09-23,-1.542,-1.375,-1.542,-1.375,0
2005-09-21,-2.011,220.026,"Valente et al., 2016",Fluorescence,0.1728,0.1469,0.1660,0.1417,0.1743,-0.00182,3.58402,0.00680,0.00680,0.00542,NaN,0.00190,0.00017,0.296,2,1,2005-09-19,2005-09-23,-2.125,-1.958,-2.125,-1.958,1
2005-09-21,-0.997,220.005,"Valente et al., 2016",Fluorescence,0.2425,0.2231,0.2636,0.2281,0.2636,-0.00092,2.71316,0.00505,0.00505,0.00448,NaN,0.00186,0.00017,0.296,2,1,2005-09-19,2005-09-23,-1.042,-0.875,-1.042,-0.875,1
2005-09-21,-0.499,219.982,"Valente et al., 2016",Fluorescence,0.3121,0.1960,0.2307,0.2126,0.2307,-0.00106,2.96626,0.00499,0.00499,0.00442,NaN,0.00168,0.00015,0.296,2,1,2005-09-19,2005-09-23,-0.542,-0.375,-0.542,-0.375,0
2005-09-22,0.003,220.118,"Valente et al., 2016",Fluorescence,0.1848,0.1717,0.1999,0.1760,0.2041,-0.00141,3.22207,0.00591,0.00591,0.00495,NaN,0.00183,0.00018,0.296,2,1,2005-09-20,2005-09-24,-0.042,0.125,-0.042,0.125,1
2005-09-23,2.028,219.945,"Valente et al., 2016",Fluorescence,0.2103,0.1466,0.1727,0.1394,0.1848,-0.00185,3.44596,0.00716,0.00716,0.00564,NaN,0.00208,0.00020,0.296,2,1,2005-09-21,2005-09-25,1.958,2.125,1.958,2.125,0
2005-09-23,0.500,220.082,"Valente et al., 2016",Fluorescence,0.2284,0.1533,0.1534,0.1574,0.1523,-0.00162,3.91919,0.00563,0.00563,0.00461,NaN,0.00144,0.00010,0.296,2,1,2005-09-21,2005-09-25,0.375,0.542,0.375,0.542,1
2005-09-23,0.998,220.048,"Valente et al., 2016",Fluorescence,0.2063,0.1526,0.1720,0.1449,0.1809,-0.00178,3.49607,0.00682,0.00682,0.00538,NaN,0.00195,0.00016,0.296,2,1,2005-09-21,2005-09-25,0.875,1.042,0.875,1.042,1
2005-09-23,2.024,219.953,"Valente et al., 2016",Fluorescence,0.2170,0.1466,0.1727,0.1394,0.1848,-0.00185,3.44596,0.00716,0.00716,0.00564,NaN,0.00208,0.00020,0.296,2,1,2005-09-21,2005-09-25,1.958,2.125,1.958,2.125,1
2005-09-24,3.002,219.979,"Valente et al., 2016",Fluorescence,0.1594,0.1390,0.1587,0.1290,0.1712,-0.00200,3.62810,0.00734,0.00734,0.00572,NaN,0.00202,0.00019,0.296,2,1,2005-09-22,2005-09-26,2.958,3.125,2.958,3.125,0
2005-09-24,3.998,219.999,"Valente et al., 2016",Fluorescence,0.1474,0.1516,0.1784,0.1445,0.1898,-0.00179,3.38521,0.00698,0.00698,0.00558,NaN,0.00206,0.00024,0.296,2,1,2005-09-22,2005-09-26,3.875,4.042,3.875,4.042,1
2005-09-24,2.022,219.969,"Valente et al., 2016",Fluorescence,0.1929,0.1466,0.1727,0.1394,0.1848,-0.00185,3.44596,0.00716,0.00716,0.00564,NaN,0.00208,0.00020,0.296,2,1,2005-09-22,2005-09-26,1.958,2.125,1.958,2.125,0
2005-09-24,2.498,219.980,"Valente et al., 2016",Fluorescence,0.2170,0.1587,0.1879,0.1535,0.1978,-0.00167,3.29140,0.00677,0.00677,0.00545,NaN,0.00206,0.00022,0.296,2,1,2005-09-22,2005-09-26,2.375,2.542,2.375,2.542,0
2005-09-25,5.391,219.977,"Valente et al., 2016",Fluorescence,0.1795,0.1412,0.1607,0.1337,0.1711,-0.00193,3.62867,0.00707,0.00707,0.00557,NaN,0.00195,0.00020,0.296,2,1,2005-09-23,2005-09-27,5.292,5.458,5.292,5.458,0
2005-09-25,5.063,220.045,"Valente et al., 2016",Fluorescence,0.1688,0.1345,0.1520,0.1251,0.1635,-0.00206,3.73985,0.00732,0.00732,0.00569,NaN,0.00196,0.00020,0.296,2,1,2005-09-23,2005-09-27,4.958,5.125,4.958,5.125,0
2005-09-26,7.998,219.805,"Valente et al., 2016",Fluorescence,0.1835,0.1402,0.1586,0.1336,0.1681,-0.00193,3.67238,0.00701,0.00701,0.00561,NaN,0.00191,0.00019,0.296,2,1,2005-09-24,2005-09-28,7.875,8.042,7.875,8.042,0
2005-09-26,7.003,219.868,"Valente et al., 2016",Fluorescence,0.1608,0.1619,0.1884,0.1587,0.1961,-0.00161,3.31129,0.00648,0.00648,0.00533,NaN,0.00196,0.00020,0.296,2,1,2005-09-24,2005-09-28,6.958,7.125,6.958,7.125,1
2005-09-26,8.988,219.748,"Valente et al., 2016",Fluorescence,0.0640,0.0567,0.0595,0.0421,0.0785,-0.00411,5.76399,0.01112,0.01112,0.00743,NaN,0.00193,0.00017,0.296,2,1,2005-09-24,2005-09-28,8.875,9.042,8.875,9.042,1
2005-09-26,6.002,219.934,"Valente et al., 2016",Fluorescence,0.1527,0.1397,0.1671,0.1311,0.1821,-0.00197,3.48050,0.00750,0.00750,0.00586,NaN,0.00215,0.00023,0.296,2,1,2005-09-24,2005-09-28,5.958,6.125,5.958,6.125,1
2005-09-27,8.985,219.714,"Valente et al., 2016",Fluorescence,0.0715,0.0567,0.0595,0.0421,0.0785,-0.00411,5.76399,0.01112,0.01112,0.00743,NaN,0.00193,0.00017,0.296,2,1,2005-09-25,2005-09-29,8.875,9.042,8.875,9.042,0
2005-09-27,8.989,219.773,"Valente et al., 2016",Fluorescence,0.0658,0.0590,0.0616,0.0443,0.0789,-0.00401,5.74648,0.01088,0.01088,0.00730,NaN,0.00189,0.00016,0.296,2,1,2005-09-25,2005-09-29,8.875,9.042,8.875,9.042,1
2006-01-13,7.733,219.800,"Valente et al., 2016",HPLC,0.1770,0.1337,0.1461,0.1264,0.1537,-0.00204,3.89585,0.00696,0.00696,0.00542,NaN,0.00179,0.00021,-0.428,2,1,2006-01-11,2006-01-15,7.625,7.792,7.625,7.792,1
2006-01-14,5.007,220.038,"Valente et al., 2016",Fluorescence,0.1895,0.1420,0.1574,0.1361,0.1651,-0.00190,3.71665,0.00674,0.00674,0.00533,NaN,0.00181,0.00022,-0.428,2,1,2006-01-12,2006-01-16,4.958,5.125,4.958,5.125,1
2006-01-14,6.005,219.955,"Valente et al., 2016",Fluorescence,0.2142,0.1615,0.1788,0.1674,0.1814,-0.00151,3.48941,0.00571,0.00571,0.00475,NaN,0.00164,0.00018,-0.428,2,1,2006-01-12,2006-01-16,5.958,6.125,5.958,6.125,0
2006-01-15,2.000,220.000,"Valente et al., 2016",HPLC,0.1886,0.1420,0.1684,0.1354,0.1812,-0.00191,3.49267,0.00715,0.00715,0.00573,NaN,0.00205,0.00027,-0.428,2,1,2006-01-13,2006-01-17,1.958,2.125,1.958,2.125,0
2006-01-15,4.000,220.000,"Valente et al., 2016",HPLC,0.1666,0.1395,0.1615,0.1326,0.1729,-0.00195,3.60372,0.00710,0.00710,0.00565,NaN,0.00197,0.00024,-0.428,2,1,2006-01-13,2006-01-17,3.958,4.125,3.958,4.125,1
2006-01-16,0.000,220.000,"Valente et al., 2016",HPLC,0.1533,0.1834,0.2228,0.1707,0.2328,-0.00147,2.94780,0.00689,0.00689,0.00580,NaN,0.00234,0.00025,-0.428,2,1,2006-01-14,2006-01-18,-0.042,0.125,-0.042,0.125,0
2006-01-17,-0.996,220.076,"Valente et al., 2016",Fluorescence,0.2303,0.2020,0.2393,0.1957,0.2423,-0.00121,2.86999,0.00595,0.00595,0.00505,NaN,0.00207,0.00021,-0.428,2,1,2006-01-15,2006-01-19,-1.042,-0.875,-1.042,-0.875,0
2006-01-17,-1.000,220.000,"Valente et al., 2016",HPLC,0.1987,0.2000,0.2377,0.1919,0.2416,-0.00125,2.87543,0.00610,0.00610,0.00512,NaN,0.00212,0.00022,-0.428,2,1,2006-01-15,2006-01-19,-1.042,-0.875,-1.042,-0.875,0
2006-01-17,1.001,220.088,"Valente et al., 2016",Fluorescence,0.1781,0.1775,0.2147,0.1686,0.2242,-0.00150,3.02405,0.00671,0.00671,0.00564,NaN,0.00222,0.00026,-0.428,2,1,2006-01-15,2006-01-19,0.958,1.125,0.958,1.125,1
2006-01-18,-2.996,220.042,"Valente et al., 2016",Fluorescence,0.1312,0.1330,0.1430,0.1245,0.1502,-0.00207,3.95470,0.00705,0.00705,0.00567,NaN,0.00178,0.00016,-0.428,2,1,2006-01-16,2006-01-20,-3.042,-2.875,-3.042,-2.875,0
2006-01-18,-3.996,220.061,"Valente et al., 2016",Fluorescence,0.1272,0.1194,0.1305,0.1091,0.1407,-0.00232,4.12492,0.00764,0.00764,0.00603,NaN,0.00185,0.00016,-0.428,2,1,2006-01-16,2006-01-20,-4.042,-3.875,-4.042,-3.875,1
2006-01-19,-5.997,220.043,"Valente et al., 2016",Fluorescence,0.1473,0.1219,0.1259,0.1117,0.1309,-0.00227,4.31627,0.00726,0.00726,0.00568,NaN,0.00168,0.00013,-0.428,2,1,2006-01-17,2006-01-21,-6.042,-5.875,-6.042,-5.875,1
2006-01-19,-6.994,220.002,"Valente et al., 2016",Fluorescence,0.1674,0.1246,0.1349,0.1150,0.1435,-0.00222,4.07246,0.00742,0.00742,0.00577,NaN,0.00182,0.00014,-0.428,2,1,2006-01-17,2006-01-21,-7.042,-6.875,-7.042,-6.875,1
2006-01-19,-4.972,220.069,"Valente et al., 2016",Fluorescence,0.1580,0.1200,0.1316,0.1096,0.1423,-0.00231,4.09535,0.00765,0.00765,0.00601,NaN,0.00187,0.00016,-0.428,2,1,2006-01-17,2006-01-21,-5.042,-4.875,-5.042,-4.875,1
2006-01-23,-8.733,224.250,"Valente et al., 2016",Fluorescence,0.1688,0.1185,0.1237,0.1080,0.1298,-0.00233,4.33876,0.00746,0.00746,0.00575,NaN,0.00172,0.00013,-0.428,2,1,2006-01-21,2006-01-25,-8.792,-8.625,-8.792,-8.625,1
2006-01-23,-8.800,223.150,"Valente et al., 2016",Fluorescence,0.1420,0.1051,0.1114,0.0919,0.1219,-0.00264,4.51057,0.00821,0.00821,0.00612,NaN,0.00182,0.00013,-0.428,2,1,2006-01-21,2006-01-25,-8.875,-8.708,-8.875,-8.708,1
2006-01-23,-8.867,222.217,"Valente et al., 2016",Fluorescence,0.1500,0.1168,0.1382,0.1043,0.1587,-0.00240,3.81475,0.00834,0.00834,0.00640,NaN,0.00219,0.00025,-0.428,2,1,2006-01-21,2006-01-25,-8.958,-8.792,-8.958,-8.792,1
2006-01-24,-8.467,228.200,"Valente et al., 2016",HPLC,0.1056,0.1166,0.1145,0.1031,0.1174,-0.00242,4.61529,0.00743,0.00743,0.00573,NaN,0.00161,0.00011,-0.428,2,1,2006-01-22,2006-01-26,-8.542,-8.375,-8.542,-8.375,0
2006-01-24,-8.517,227.250,"Valente et al., 2016",Fluorescence,0.1594,0.1030,0.1063,0.0882,0.1156,-0.00272,4.65633,0.00826,0.00826,0.00614,NaN,0.00177,0.00014,-0.428,2,1,2006-01-22,2006-01-26,-8.625,-8.458,-8.625,-8.458,0
2006-01-24,-8.667,225.267,"Valente et al., 2016",Fluorescence,0.1313,0.1051,0.1270,0.0912,0.1537,-0.00265,3.89556,0.00900,0.00900,0.00671,NaN,0.00231,0.00031,-0.428,2,1,2006-01-22,2006-01-26,-8.792,-8.625,-8.792,-8.625,1
2006-01-24,-8.583,226.317,"Valente et al., 2016",Fluorescence,0.1139,0.0991,0.1145,0.0848,0.1371,-0.00279,4.19365,0.00903,0.00903,0.00670,NaN,0.00215,0.00022,-0.428,2,1,2006-01-22,2006-01-26,-8.625,-8.458,-8.625,-8.458,0
2006-01-25,-8.317,230.350,"Valente et al., 2016",Fluorescence,0.1179,0.0999,0.1179,0.0853,0.1437,-0.00278,4.06863,0.00919,0.00919,0.00684,NaN,0.00226,0.00025,-0.428,2,1,2006-01-23,2006-01-27,-8.375,-8.208,-8.375,-8.208,1
2006-01-25,-8.183,232.550,"Valente et al., 2016",Fluorescence,0.1098,0.1073,0.1188,0.0948,0.1331,-0.00258,4.27176,0.00831,0.00831,0.00632,NaN,0.00195,0.00016,-0.428,2,1,2006-01-23,2006-01-27,-8.292,-8.125,-8.292,-8.125,1
2006-01-25,-8.250,231.200,"Valente et al., 2016",HPLC,0.1130,0.1086,0.1251,0.0959,0.1440,-0.00256,4.06313,0.00844,0.00844,0.00644,NaN,0.00208,0.00025,-0.428,2,1,2006-01-23,2006-01-27,-8.292,-8.125,-8.292,-8.125,1
2006-01-26,-8.100,233.300,"Valente et al., 2016",Fluorescence,0.1152,0.1117,0.1236,0.1002,0.1365,-0.00248,4.20548,0.00798,0.00798,0.00618,NaN,0.00190,0.00021,-0.428,2,1,2006-01-24,2006-01-28,-8.208,-8.042,-8.208,-8.042,1
2006-01-27,-7.003,235.033,"Valente et al., 2016",Fluorescence,0.1098,0.1108,0.1286,0.0980,0.1483,-0.00252,3.98812,0.00846,0.00846,0.00651,NaN,0.00212,0.00023,-0.428,2,1,2006-01-25,2006-01-29,-7.125,-6.958,-7.125,-6.958,0
2006-01-27,-5.000,235.000,"Valente et al., 2016",HPLC,0.0720,0.1073,0.1153,0.0953,0.1259,-0.00257,4.42317,0.00806,0.00806,0.00616,NaN,0.00182,0.00016,-0.428,2,1,2006-01-25,2006-01-29,-5.042,-4.875,-5.042,-4.875,0
2006-01-28,-4.019,235.079,"Valente et al., 2016",Fluorescence,0.1272,0.0926,0.0984,0.0790,0.1103,-0.00292,4.78862,0.00868,0.00868,0.00626,NaN,0.00181,0.00018,-0.428,2,1,2006-01-26,2006-01-30,-4.125,-3.958,-4.125,-3.958,0
2006-01-28,7.995,163.990,"WOD: Boyer et al., 2018",Fluorescence,0.0750,0.0824,0.0743,0.0676,0.0684,-0.00322,6.16362,0.00848,0.00848,0.00584,NaN,0.00138,0.00011,-0.428,2,1,2006-01-26,2006-01-30,7.875,8.042,7.875,8.042,1
2006-01-28,-4.986,235.052,"Valente et al., 2016",Fluorescence,0.0876,0.1073,0.1153,0.0953,0.1259,-0.00257,4.42317,0.00806,0.00806,0.00616,NaN,0.00182,0.00016,-0.428,2,1,2006-01-26,2006-01-30,-5.042,-4.875,-5.042,-4.875,0
2006-01-28,10.000,163.983,"WOD: Boyer et al., 2018",Fluorescence,0.0450,0.0462,0.0415,0.0323,0.0387,-0.00461,7.82772,0.01118,0.01118,0.00666,NaN,0.00143,0.00010,-0.428,2,1,2006-01-26,2006-01-30,9.958,10.125,9.958,10.125,0
2006-01-29,-2.000,235.000,"Valente et al., 2016",HPLC,0.0939,0.1463,0.1664,0.1406,0.1753,-0.00184,3.57006,0.00685,0.00685,0.00563,NaN,0.00192,0.00019,-0.428,2,1,2006-01-27,2006-01-31,-2.042,-1.875,-2.042,-1.875,0
2006-01-29,-2.040,235.068,"Valente et al., 2016",Fluorescence,0.1440,0.1375,0.1528,0.1303,0.1615,-0.00198,3.77064,0.00702,0.00702,0.00567,NaN,0.00186,0.00018,-0.428,2,1,2006-01-27,2006-01-31,-2.125,-1.958,-2.125,-1.958,1
2006-01-30,0.500,235.000,"Valente et al., 2016",HPLC,0.1641,0.1892,0.2236,0.1871,0.2277,-0.00130,2.99255,0.00597,0.00597,0.00518,NaN,0.00199,0.00021,-0.428,2,1,2006-01-28,2006-02-01,0.458,0.625,0.458,0.625,1
2006-01-30,-1.001,235.358,"Valente et al., 2016",Fluorescence,0.1982,0.1673,0.1935,0.1682,0.1988,-0.00150,3.28015,0.00616,0.00616,0.00521,NaN,0.00188,0.00017,-0.428,2,1,2006-01-28,2006-02-01,-1.125,-0.958,-1.125,-0.958,0
2006-01-30,0.100,235.000,"Valente et al., 2016",HPLC,0.1501,0.1878,0.2216,0.1862,0.2257,-0.00131,3.01010,0.00596,0.00596,0.00515,NaN,0.00198,0.00020,-0.428,2,1,2006-01-28,2006-02-01,0.042,0.208,0.042,0.208,1
2006-01-30,0.000,235.000,"Valente et al., 2016",HPLC,0.1485,0.1889,0.2228,0.1870,0.2269,-0.00130,2.99956,0.00595,0.00595,0.00513,NaN,0.00198,0.00021,-0.428,2,1,2006-01-28,2006-02-01,-0.042,0.125,-0.042,0.125,0
2006-01-31,2.000,235.000,"Valente et al., 2016",Fluorescence,0.1326,0.1304,0.1414,0.1209,0.1499,-0.00212,3.95972,0.00718,0.00718,0.00556,NaN,0.00181,0.00019,-0.428,2,1,2006-01-29,2006-02-02,1.958,2.125,1.958,2.125,1
2006-01-31,1.012,235.572,"Valente et al., 2016",Fluorescence,0.1888,0.1703,0.1976,0.1697,0.2033,-0.00148,3.23071,0.00617,0.00617,0.00522,NaN,0.00191,0.00019,-0.428,2,1,2006-01-29,2006-02-02,0.958,1.125,0.958,1.125,1
2006-02-01,1.973,234.890,"Valente et al., 2016",Fluorescence,0.1366,0.1365,0.1469,0.1285,0.1538,-0.00201,3.89413,0.00690,0.00690,0.00541,NaN,0.00177,0.00018,-0.414,2,1,2006-01-30,2006-02-03,1.875,2.042,1.875,2.042,1
2006-02-01,4.000,235.000,"Valente et al., 2016",HPLC,0.1566,0.1528,0.1841,0.1459,0.1967,-0.00177,3.30357,0.00714,0.00714,0.00571,NaN,0.00216,0.00022,-0.414,2,1,2006-01-30,2006-02-03,3.958,4.125,3.958,4.125,1
2006-02-02,5.133,235.114,"Valente et al., 2016",Fluorescence,0.1205,0.1217,0.1473,0.1095,0.1692,-0.00231,3.65691,0.00835,0.00835,0.00637,NaN,0.00228,0.00025,-0.414,2,1,2006-01-31,2006-02-04,5.042,5.208,5.042,5.208,1
2006-02-03,6.998,234.567,"Valente et al., 2016",Fluorescence,0.2210,0.1376,0.1554,0.1305,0.1652,-0.00198,3.71474,0.00708,0.00708,0.00553,NaN,0.00191,0.00019,-0.414,2,1,2006-02-01,2006-02-05,6.875,7.042,6.875,7.042,1
2006-02-03,9.267,235.400,"Valente et al., 2016",HPLC,0.1327,0.1330,0.1262,0.1247,0.1242,-0.00206,4.45856,0.00646,0.00646,0.00497,NaN,0.00145,0.00011,-0.414,2,1,2006-02-01,2006-02-05,9.208,9.375,9.208,9.375,0
2006-02-04,10.000,235.600,"Valente et al., 2016",HPLC,0.1231,0.1426,0.1584,0.1366,0.1662,-0.00189,3.70065,0.00680,0.00680,0.00527,NaN,0.00184,0.00018,-0.414,2,1,2006-02-02,2006-02-06,9.958,10.125,9.958,10.125,1
2006-02-09,-5.013,164.993,"WOD: Boyer et al., 2018",Fluorescence,0.1600,0.0976,0.1048,0.0843,0.1173,-0.00280,4.61664,0.00842,0.00842,0.00615,NaN,0.00182,0.00025,-0.414,2,1,2006-02-07,2006-02-11,-5.125,-4.958,-5.125,-4.958,0
2006-02-12,-0.017,162.950,"WOD: Boyer et al., 2018",Fluorescence,0.2850,0.1770,0.2140,0.1730,0.2215,-0.00145,3.04902,0.00643,0.00643,0.00530,NaN,0.00211,0.00024,-0.414,2,1,2006-02-10,2006-02-14,-0.125,0.042,-0.125,0.042,1
2006-02-13,0.000,157.000,"WOD: Boyer et al., 2018",Fluorescence,0.1000,0.0922,0.0993,0.0784,0.1131,-0.00294,4.71806,0.00879,0.00879,0.00634,NaN,0.00186,0.00020,-0.414,2,1,2006-02-11,2006-02-15,-0.042,0.125,-0.042,0.125,1
2006-02-13,0.000,158.983,"WOD: Boyer et al., 2018",Fluorescence,0.2750,0.1843,0.2231,0.1752,0.2313,-0.00142,2.96105,0.00654,0.00654,0.00533,NaN,0.00221,0.00028,-0.414,2,1,2006-02-11,2006-02-15,-0.042,0.125,-0.042,0.125,0
2006-02-14,0.006,155.003,"WOD: Boyer et al., 2018",Fluorescence,0.0650,0.0744,0.0799,0.0596,0.0976,-0.00345,5.13521,0.00984,0.00984,0.00676,NaN,0.00192,0.00021,-0.414,2,1,2006-02-12,2006-02-16,-0.042,0.125,-0.042,0.125,1
2006-02-14,0.000,152.983,"WOD: Boyer et al., 2018",Fluorescence,0.0850,0.0673,0.0735,0.0523,0.0961,-0.00370,5.17948,0.01047,0.01047,0.00723,NaN,0.00202,0.00025,-0.414,2,1,2006-02-12,2006-02-16,-0.042,0.125,-0.042,0.125,1
2006-02-15,0.017,151.017,"WOD: Boyer et al., 2018",Fluorescence,0.0750,0.0789,0.0807,0.0639,0.0911,-0.00332,5.33142,0.00928,0.00928,0.00648,NaN,0.00174,0.00020,-0.414,2,1,2006-02-13,2006-02-17,-0.042,0.125,-0.042,0.125,0
2006-02-18,-6.000,209.000,"Valente et al., 2016",HPLC,0.1990,0.1371,0.1688,0.1278,0.1872,-0.00202,3.41670,0.00781,0.00781,0.00625,NaN,0.00229,0.00025,-0.414,2,1,2006-02-16,2006-02-20,-6.042,-5.875,-6.042,-5.875,1
2006-02-19,-4.000,209.000,"Valente et al., 2016",HPLC,0.1022,0.1094,0.1265,0.0965,0.1460,-0.00255,4.02800,0.00846,0.00846,0.00647,NaN,0.00210,0.00025,-0.414,2,1,2006-02-17,2006-02-21,-4.042,-3.875,-4.042,-3.875,0
2006-02-20,-1.500,209.000,"Valente et al., 2016",HPLC,0.1047,0.1200,0.1166,0.1097,0.1164,-0.00230,4.63804,0.00702,0.00702,0.00545,NaN,0.00151,0.00012,-0.414,2,1,2006-02-18,2006-02-22,-1.542,-1.375,-1.542,-1.375,1
2006-02-21,0.000,209.000,"Valente et al., 2016",HPLC,0.2371,0.2024,0.2390,0.1977,0.2414,-0.00119,2.87704,0.00583,0.00583,0.00516,NaN,0.00203,0.00021,-0.414,2,1,2006-02-19,2006-02-23,-0.042,0.125,-0.042,0.125,0
2006-02-22,0.500,208.999,"Valente et al., 2016",Fluorescence,0.2086,0.1417,0.1759,0.1323,0.1943,-0.00195,3.33166,0.00796,0.00796,0.00623,NaN,0.00239,0.00017,-0.414,2,1,2006-02-20,2006-02-24,0.375,0.542,0.375,0.542,0
2006-02-22,2.000,209.000,"Valente et al., 2016",HPLC,0.1430,0.1317,0.1375,0.1236,0.1422,-0.00208,4.09617,0.00694,0.00694,0.00555,NaN,0.00169,0.00012,-0.414,2,1,2006-02-20,2006-02-24,1.875,2.042,1.875,2.042,0
2006-02-23,4.000,209.000,"Valente et al., 2016",HPLC,0.1307,0.1287,0.1455,0.1197,0.1572,-0.00214,3.83793,0.00742,0.00742,0.00595,NaN,0.00193,0.00021,-0.414,2,1,2006-02-21,2006-02-25,3.958,4.125,3.958,4.125,1
2006-02-25,9.000,208.340,"Valente et al., 2016",HPLC,0.1332,0.1014,0.1073,0.0889,0.1168,-0.00270,4.62751,0.00819,0.00819,0.00607,NaN,0.00177,0.00018,-0.414,2,1,2006-02-23,2006-02-27,8.958,9.125,8.958,9.125,1
