obs_date,obs_lat,obs_lon,obs_source,chl_type,in_situ_chl,NASA_chlor_a,TPCA_chl,chl_ci,chl_ocx,CI,MBR,max_blue_rrs,rrs443,rrs490,rrs510,rrs555,rrs670,MEI,day_radius,pixel_radius,sat_start_date,sat_end_date,sat_start_lat,sat_end_lat,sat_start_lon,sat_end_lon,validation_set
2004-04-12,0.008,170.327,"WOD: Boyer et al., 2018",Fluorescence,0.2340,0.1414,0.1474,0.1407,0.1352,-0.00184,4.23023,0.00650,0.00650,0.00508,0.00306,0.00154,0.00016,0.358,2,1,2004-04-10,2004-04-14,-0.042,0.125,-0.042,0.125,1
2004-04-12,-0.002,170.998,"WOD: Boyer et al., 2018",Fluorescence,0.2920,0.1452,0.1520,0.1427,0.1455,-0.00181,4.03717,0.00649,0.00649,0.00518,0.00322,0.00161,0.00026,0.358,2,1,2004-04-10,2004-04-14,-0.125,0.042,-0.125,0.042,1
2004-04-13,-0.998,264.870,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2624,0.2034,0.2040,0.1863,0.2134,-0.00131,3.12661,0.00631,0.00631,0.00516,0.00370,0.00202,0.00026,0.358,2,1,2004-04-11,2004-04-15,-1.042,-0.875,-1.042,-0.875,0
2004-04-13,-0.002,174.001,"WOD: Boyer et al., 2018",Fluorescence,0.4875,0.1872,0.2109,0.2087,0.1995,-0.00109,3.27235,0.00501,0.00501,0.00429,0.00288,0.00153,0.00017,0.358,2,1,2004-04-11,2004-04-15,-0.125,0.042,-0.125,0.042,0
2004-04-13,0.143,264.943,MBARI: Strutton & Chavez. 2008,Fluorescence,0.4107,0.3434,0.3184,0.2760,0.3433,-0.00057,2.28984,0.00557,0.00557,0.00511,0.00399,0.00243,0.00036,0.358,2,1,2004-04-11,2004-04-15,0.042,0.208,0.042,0.208,1
2004-04-13,-0.494,264.904,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2158,0.2705,0.2677,0.2525,0.2711,-0.00073,2.66295,0.00522,0.00522,0.00477,0.00352,0.00196,0.00010,0.358,2,1,2004-04-11,2004-04-15,-0.542,-0.375,-0.542,-0.375,1
2004-04-13,0.000,172.990,"WOD: Boyer et al., 2018",Fluorescence,0.3075,0.2123,0.2275,0.2259,0.2165,-0.00094,3.09580,0.00511,0.00511,0.00442,0.00286,0.00165,0.00001,0.358,2,1,2004-04-11,2004-04-15,-0.042,0.125,-0.042,0.125,0
2004-04-13,0.000,172.006,"WOD: Boyer et al., 2018",Fluorescence,0.2270,0.1537,0.1689,0.1486,0.1848,-0.00173,3.44682,0.00695,0.00695,0.00574,0.00358,0.00202,0.00046,0.358,2,1,2004-04-11,2004-04-15,-0.042,0.125,-0.042,0.125,1
2004-04-14,1.504,264.747,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2636,0.2131,0.2133,0.1999,0.2163,-0.00117,3.09833,0.00558,0.00558,0.00467,0.00324,0.00180,0.00030,0.358,2,1,2004-04-12,2004-04-16,1.458,1.625,1.458,1.625,0
2004-04-14,0.508,264.929,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2599,0.3848,0.3556,0.3025,0.3827,-0.00039,2.14354,0.00548,0.00548,0.00509,0.00401,0.00256,0.00035,0.358,2,1,2004-04-12,2004-04-16,0.458,0.625,0.458,0.625,1
2004-04-14,2.010,264.675,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1986,0.2037,0.2085,0.1937,0.2134,-0.00123,3.12650,0.00581,0.00581,0.00471,0.00326,0.00186,0.00030,0.358,2,1,2004-04-12,2004-04-16,1.958,2.125,1.958,2.125,0
2004-04-14,2.504,264.727,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1667,0.2145,0.2181,0.1957,0.2338,-0.00121,2.93936,0.00617,0.00617,0.00496,0.00348,0.00210,0.00038,0.358,2,1,2004-04-12,2004-04-16,2.458,2.625,2.458,2.625,1
2004-04-14,-0.002,175.671,"WOD: Boyer et al., 2018",Fluorescence,0.4555,0.1931,0.2213,0.2300,0.1992,-0.00091,3.27541,0.00439,0.00439,0.00388,0.00263,0.00134,0.00005,0.358,2,1,2004-04-12,2004-04-16,-0.125,0.042,-0.125,0.042,1
2004-04-14,-0.003,175.008,"WOD: Boyer et al., 2018",Fluorescence,0.3330,0.1817,0.1962,0.1899,0.1889,-0.00127,3.39533,0.00543,0.00543,0.00455,0.00306,0.00160,0.00024,0.358,2,1,2004-04-12,2004-04-16,-0.125,0.042,-0.125,0.042,1
2004-04-14,-0.002,175.338,"WOD: Boyer et al., 2018",Fluorescence,0.4920,0.2131,0.2268,0.2248,0.2163,-0.00095,3.09830,0.00476,0.00476,0.00415,0.00288,0.00154,0.00016,0.358,2,1,2004-04-12,2004-04-16,-0.125,0.042,-0.125,0.042,1
2004-04-14,1.006,264.851,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3874,0.3155,0.2951,0.2618,0.3147,-0.00067,2.41816,0.00547,0.00547,0.00497,0.00377,0.00226,0.00032,0.358,2,1,2004-04-12,2004-04-16,0.958,1.125,0.958,1.125,0
2004-04-14,-0.005,176.005,"WOD: Boyer et al., 2018",Fluorescence,0.4610,0.2279,0.2384,0.2311,0.2342,-0.00090,2.93613,0.00476,0.00476,0.00425,0.00299,0.00162,0.00022,0.358,2,1,2004-04-12,2004-04-16,-0.125,0.042,-0.125,0.042,0
2004-04-15,0.002,174.671,"WOD: Boyer et al., 2018",Fluorescence,0.3185,0.2029,0.2117,0.1921,0.2236,-0.00125,3.02931,0.00600,0.00600,0.00505,0.00360,0.00198,0.00038,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,0
2004-04-15,0.000,173.005,"WOD: Boyer et al., 2018",Fluorescence,0.2425,0.1939,0.2059,0.2009,0.1976,-0.00116,3.29391,0.00554,0.00554,0.00474,0.00311,0.00168,0.00008,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,1
2004-04-15,-0.002,173.996,"WOD: Boyer et al., 2018",Fluorescence,0.2310,0.1672,0.1889,0.1880,0.1734,-0.00129,3.59672,0.00533,0.00533,0.00456,0.00297,0.00148,0.00014,0.358,2,1,2004-04-13,2004-04-17,-0.125,0.042,-0.125,0.042,1
2004-04-15,0.002,173.334,"WOD: Boyer et al., 2018",Fluorescence,0.2795,0.1870,0.1987,0.1912,0.1932,-0.00126,3.34378,0.00561,0.00561,0.00477,0.00306,0.00168,0.00019,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,1
2004-04-15,0.000,172.672,"WOD: Boyer et al., 2018",Fluorescence,0.2475,0.2570,0.2468,0.2261,0.2578,-0.00094,2.75356,0.00534,0.00534,0.00478,0.00306,0.00194,0.00036,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,1
2004-04-15,0.000,173.663,"WOD: Boyer et al., 2018",Fluorescence,0.2845,0.1697,0.1838,0.1717,0.1845,-0.00146,3.45042,0.00619,0.00619,0.00512,0.00336,0.00180,0.00024,0.358,2,1,2004-04-13,2004-04-17,-0.042,0.125,-0.042,0.125,0
2004-04-16,8.109,265.048,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1766,0.2123,0.2112,0.1786,0.2449,-0.00139,2.84910,0.00725,0.00725,0.00569,0.00394,0.00254,0.00052,0.358,2,1,2004-04-14,2004-04-18,8.042,8.208,8.042,8.208,0
2004-04-16,0.002,172.016,"WOD: Boyer et al., 2018",Fluorescence,0.1760,0.1177,0.1211,0.1062,0.1260,-0.00237,4.42064,0.00790,0.00790,0.00589,0.00359,0.00179,0.00031,0.358,2,1,2004-04-14,2004-04-18,-0.042,0.125,-0.042,0.125,0
2004-04-17,-0.997,174.010,"WOD: Boyer et al., 2018",Fluorescence,0.1935,0.1574,0.1641,0.1651,0.1417,-0.00153,4.10676,0.00577,0.00577,0.00468,0.00287,0.00141,0.00003,0.358,2,1,2004-04-15,2004-04-19,-1.042,-0.875,-1.042,-0.875,1
2004-04-17,-0.325,174.003,"WOD: Boyer et al., 2018",Fluorescence,0.2135,0.1511,0.1670,0.1579,0.1616,-0.00162,3.76877,0.00621,0.00621,0.00506,0.00326,0.00165,0.00024,0.358,2,1,2004-04-15,2004-04-19,-0.375,-0.208,-0.375,-0.208,1
2004-04-17,-1.663,174.002,"WOD: Boyer et al., 2018",Fluorescence,0.2320,0.1901,0.1952,0.1877,0.1895,-0.00129,3.38859,0.00565,0.00565,0.00469,0.00317,0.00167,0.00020,0.358,2,1,2004-04-15,2004-04-19,-1.708,-1.542,-1.708,-1.542,1
2004-04-17,0.330,174.099,"WOD: Boyer et al., 2018",Fluorescence,0.3550,0.1518,0.1767,0.1844,0.1478,-0.00133,3.99533,0.00514,0.00514,0.00424,0.00258,0.00129,0.00002,0.358,2,1,2004-04-15,2004-04-19,0.208,0.375,0.208,0.375,0
2004-04-17,0.002,174.003,"WOD: Boyer et al., 2018",Fluorescence,0.1990,0.1693,0.1891,0.1943,0.1660,-0.00123,3.70273,0.00510,0.00510,0.00433,0.00277,0.00138,0.00004,0.358,2,1,2004-04-15,2004-04-19,-0.042,0.125,-0.042,0.125,0
2004-04-18,1.663,173.998,"WOD: Boyer et al., 2018",Fluorescence,0.2305,0.1895,0.1965,0.1897,0.1898,-0.00127,3.38517,0.00551,0.00551,0.00464,0.00305,0.00163,0.00022,0.358,2,1,2004-04-16,2004-04-20,1.542,1.708,1.542,1.708,1
2004-04-18,1.335,174.000,"WOD: Boyer et al., 2018",Fluorescence,0.2450,0.2010,0.2033,0.1850,0.2136,-0.00132,3.12461,0.00600,0.00600,0.00510,0.00352,0.00192,0.00040,0.358,2,1,2004-04-16,2004-04-20,1.292,1.458,1.292,1.458,0
2004-04-23,-6.000,164.995,"WOD: Boyer et al., 2018",Fluorescence,0.0720,0.0708,0.0694,0.0601,0.0504,-0.00344,7.05909,0.00932,0.00932,0.00606,0.00308,0.00132,0.00008,0.358,2,1,2004-04-21,2004-04-25,-6.042,-5.875,-6.042,-5.875,0
2004-04-23,-5.002,164.994,"WOD: Boyer et al., 2018",Fluorescence,0.0900,0.0742,0.0738,0.0631,0.0619,-0.00335,6.45801,0.00925,0.00925,0.00617,0.00328,0.00143,0.00019,0.358,2,1,2004-04-21,2004-04-25,-5.125,-4.958,-5.125,-4.958,1
2004-05-03,6.000,235.088,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1435,0.1362,0.1430,0.1317,0.1399,-0.00196,4.13924,0.00690,0.00690,0.00529,0.00329,0.00167,0.00027,0.558,2,1,2004-05-01,2004-05-05,5.958,6.125,5.958,6.125,0
2004-05-03,8.012,235.033,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1349,0.1462,0.1586,0.1418,0.1679,-0.00182,3.67464,0.00694,0.00694,0.00544,0.00363,0.00189,0.00039,0.558,2,1,2004-05-01,2004-05-05,7.958,8.125,7.958,8.125,0
2004-05-04,2.990,235.013,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1839,0.1789,0.1912,0.1709,0.2056,-0.00147,3.20671,0.00650,0.00650,0.00536,0.00363,0.00203,0.00041,0.558,2,1,2004-05-02,2004-05-06,2.875,3.042,2.875,3.042,1
2004-05-04,2.516,234.985,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1729,0.1700,0.1868,0.1749,0.1871,-0.00143,3.41741,0.00618,0.00618,0.00504,0.00335,0.00181,0.00021,0.558,2,1,2004-05-02,2004-05-06,2.458,2.625,2.458,2.625,0
2004-05-04,3.993,235.084,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1839,0.1450,0.1623,0.1423,0.1784,-0.00181,3.52940,0.00727,0.00727,0.00563,0.00391,0.00206,0.00039,0.558,2,1,2004-05-02,2004-05-06,3.875,4.042,3.875,4.042,0
2004-05-04,5.104,235.126,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1410,0.1626,0.1748,0.1693,0.1642,-0.00149,3.72991,0.00589,0.00589,0.00470,0.00301,0.00158,0.00017,0.558,2,1,2004-05-02,2004-05-06,5.042,5.208,5.042,5.208,0
2004-05-05,1.005,235.256,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2636,0.2521,0.2394,0.2101,0.2626,-0.00108,2.71995,0.00583,0.00583,0.00502,0.00371,0.00214,0.00055,0.558,2,1,2004-05-03,2004-05-07,0.958,1.125,0.958,1.125,1
2004-05-05,1.503,235.095,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2158,0.2407,0.2336,0.2147,0.2433,-0.00104,2.86152,0.00562,0.00562,0.00483,0.00341,0.00196,0.00032,0.558,2,1,2004-05-03,2004-05-07,1.458,1.625,1.458,1.625,0
2004-05-05,0.504,235.411,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2538,0.2549,0.2452,0.2237,0.2572,-0.00096,2.75765,0.00551,0.00551,0.00474,0.00346,0.00200,0.00034,0.558,2,1,2004-05-03,2004-05-07,0.458,0.625,0.458,0.625,1
2004-05-07,-0.978,235.424,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1520,0.1411,0.1534,0.1370,0.1616,-0.00189,3.76931,0.00706,0.00706,0.00553,0.00361,0.00187,0.00037,0.558,2,1,2004-05-05,2004-05-09,-1.042,-0.875,-1.042,-0.875,0
2004-05-07,-2.004,235.102,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1692,0.1369,0.1392,0.1360,0.1184,-0.00190,4.59062,0.00701,0.00701,0.00505,0.00308,0.00153,-0.00025,0.558,2,1,2004-05-05,2004-05-09,-2.125,-1.958,-2.125,-1.958,0
2004-05-07,-1.415,235.279,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1655,0.1423,0.1558,0.1390,0.1649,-0.00186,3.71889,0.00720,0.00720,0.00559,0.00372,0.00194,0.00030,0.558,2,1,2004-05-05,2004-05-09,-1.458,-1.292,-1.458,-1.292,0
2004-05-07,-0.485,235.557,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2011,0.1832,0.1917,0.1843,0.1854,-0.00133,3.43839,0.00580,0.00580,0.00467,0.00312,0.00169,0.00015,0.558,2,1,2004-05-05,2004-05-09,-0.542,-0.375,-0.542,-0.375,0
2004-05-08,-2.484,235.097,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1435,0.1414,0.1608,0.1377,0.1839,-0.00188,3.45816,0.00765,0.00765,0.00598,0.00403,0.00221,0.00043,0.558,2,1,2004-05-06,2004-05-10,-2.542,-2.375,-2.542,-2.375,0
2004-05-08,-3.973,235.080,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2109,0.1393,0.1506,0.1306,0.1675,-0.00198,3.68060,0.00761,0.00761,0.00581,0.00387,0.00207,0.00038,0.558,2,1,2004-05-06,2004-05-10,-4.042,-3.875,-4.042,-3.875,1
2004-05-08,-2.985,235.087,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1447,0.1486,0.1566,0.1468,0.1514,-0.00176,3.93387,0.00666,0.00666,0.00523,0.00341,0.00169,0.00015,0.558,2,1,2004-05-06,2004-05-10,-3.042,-2.875,-3.042,-2.875,0
2004-05-09,-4.962,235.054,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1851,0.1406,0.1270,0.1370,0.0781,-0.00189,5.77829,0.00586,0.00586,0.00439,0.00246,0.00101,-0.00014,0.558,2,1,2004-05-07,2004-05-11,-5.042,-4.875,-5.042,-4.875,0
2004-05-10,-7.987,235.001,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1802,0.1667,0.2027,0.1559,0.2687,-0.00164,2.67870,0.00779,0.00779,0.00646,0.00459,0.00291,0.00122,0.558,2,1,2004-05-08,2004-05-12,-8.042,-7.875,-8.042,-7.875,1
2004-05-10,-5.988,235.053,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1643,0.1369,0.1440,0.1269,0.1542,-0.00203,3.88798,0.00743,0.00743,0.00571,0.00374,0.00191,0.00036,0.558,2,1,2004-05-08,2004-05-12,-6.042,-5.875,-6.042,-5.875,1
2004-05-19,-5.987,220.067,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1717,0.1249,0.1329,0.1153,0.1449,-0.00221,4.04730,0.00809,0.00809,0.00615,0.00391,0.00200,0.00023,0.558,2,1,2004-05-17,2004-05-21,-6.042,-5.875,-6.042,-5.875,0
2004-05-19,-6.996,220.067,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1582,0.1328,0.1422,0.1278,0.1459,-0.00202,4.02943,0.00729,0.00729,0.00560,0.00359,0.00181,0.00027,0.558,2,1,2004-05-17,2004-05-21,-7.042,-6.875,-7.042,-6.875,0
2004-05-19,-4.985,220.068,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1594,0.1340,0.1444,0.1292,0.1499,-0.00200,3.96034,0.00733,0.00733,0.00563,0.00368,0.00185,0.00027,0.558,2,1,2004-05-17,2004-05-21,-5.042,-4.875,-5.042,-4.875,1
2004-05-20,-2.502,220.057,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1900,0.1471,0.1583,0.1443,0.1616,-0.00179,3.76937,0.00675,0.00675,0.00537,0.00351,0.00179,0.00032,0.558,2,1,2004-05-18,2004-05-22,-2.625,-2.458,-2.625,-2.458,0
2004-05-20,-3.995,220.060,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1447,0.1602,0.1692,0.1469,0.1894,-0.00175,3.38983,0.00726,0.00726,0.00573,0.00373,0.00214,0.00044,0.558,2,1,2004-05-18,2004-05-22,-4.042,-3.875,-4.042,-3.875,1
2004-05-21,-0.999,220.107,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1533,0.1493,0.1665,0.1508,0.1733,-0.00170,3.59863,0.00672,0.00672,0.00535,0.00356,0.00187,0.00034,0.558,2,1,2004-05-19,2004-05-23,-1.042,-0.875,-1.042,-0.875,0
2004-05-21,-1.497,220.105,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1913,0.1407,0.1556,0.1453,0.1514,-0.00177,3.93355,0.00651,0.00651,0.00515,0.00325,0.00166,0.00027,0.558,2,1,2004-05-19,2004-05-23,-1.542,-1.375,-1.542,-1.375,1
2004-05-21,-0.494,220.092,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2624,0.1894,0.1996,0.1873,0.2010,-0.00130,3.25632,0.00569,0.00569,0.00482,0.00328,0.00175,0.00033,0.558,2,1,2004-05-19,2004-05-23,-0.542,-0.375,-0.542,-0.375,1
2004-05-21,-2.003,220.083,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2256,0.1619,0.1719,0.1628,0.1669,-0.00156,3.68909,0.00619,0.00619,0.00500,0.00337,0.00168,0.00021,0.558,2,1,2004-05-19,2004-05-23,-2.125,-1.958,-2.125,-1.958,0
2004-05-22,1.002,220.106,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1569,0.1572,0.1659,0.1575,0.1592,-0.00162,3.80767,0.00629,0.00629,0.00506,0.00330,0.00165,0.00018,0.558,2,1,2004-05-20,2004-05-24,0.958,1.125,0.958,1.125,1
2004-05-22,1.501,220.109,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1275,0.1476,0.1573,0.1438,0.1595,-0.00179,3.80246,0.00687,0.00687,0.00544,0.00349,0.00181,0.00025,0.558,2,1,2004-05-20,2004-05-24,1.458,1.625,1.458,1.625,1
2004-05-22,0.054,220.155,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1422,0.1717,0.1796,0.1723,0.1724,-0.00145,3.61078,0.00596,0.00596,0.00497,0.00329,0.00165,0.00017,0.558,2,1,2004-05-20,2004-05-24,-0.042,0.125,-0.042,0.125,1
2004-05-22,0.507,220.134,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1177,0.1524,0.1675,0.1665,0.1489,-0.00152,3.97742,0.00582,0.00582,0.00475,0.00292,0.00146,0.00007,0.558,2,1,2004-05-20,2004-05-24,0.458,0.625,0.458,0.625,0
2004-05-23,2.007,219.970,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1618,0.1457,0.1573,0.1370,0.1742,-0.00189,3.58547,0.00743,0.00743,0.00587,0.00402,0.00207,0.00039,0.558,2,1,2004-05-21,2004-05-25,1.958,2.125,1.958,2.125,0
2004-05-23,3.002,220.158,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2146,0.2466,0.2386,0.2212,0.2460,-0.00098,2.84075,0.00556,0.00556,0.00474,0.00338,0.00196,0.00025,0.558,2,1,2004-05-21,2004-05-25,2.958,3.125,2.958,3.125,0
2004-05-23,4.006,220.046,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2673,0.2103,0.2261,0.2196,0.2207,-0.00100,3.05609,0.00520,0.00520,0.00454,0.00303,0.00170,0.00013,0.558,2,1,2004-05-21,2004-05-25,3.958,4.125,3.958,4.125,0
2004-05-23,2.504,220.004,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2415,0.1492,0.1752,0.1403,0.2234,-0.00184,3.03089,0.00824,0.00824,0.00658,0.00505,0.00272,0.00078,0.558,2,1,2004-05-21,2004-05-25,2.458,2.625,2.458,2.625,0
2004-06-20,7.970,204.969,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1435,0.1400,0.1573,0.1363,0.1757,-0.00189,3.56538,0.00758,0.00758,0.00566,0.00381,0.00213,0.00037,0.315,2,1,2004-06-18,2004-06-22,7.875,8.042,7.875,8.042,1
2004-06-21,7.003,205.032,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2097,0.1475,0.1569,0.1442,0.1575,-0.00179,3.83415,0.00689,0.00689,0.00525,0.00339,0.00180,0.00019,0.315,2,1,2004-06-19,2004-06-23,6.958,7.125,6.958,7.125,1
2004-06-21,6.003,205.054,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1680,0.1538,0.1643,0.1512,0.1659,-0.00170,3.70396,0.00668,0.00668,0.00523,0.00342,0.00180,0.00024,0.315,2,1,2004-06-19,2004-06-23,5.958,6.125,5.958,6.125,0
2004-06-22,5.012,205.094,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1618,0.1398,0.1489,0.1361,0.1491,-0.00190,3.97416,0.00707,0.00707,0.00537,0.00344,0.00178,0.00019,0.315,2,1,2004-06-20,2004-06-24,4.958,5.125,4.958,5.125,1
2004-06-23,2.028,205.005,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2428,0.1750,0.1847,0.1720,0.1865,-0.00146,3.42544,0.00628,0.00628,0.00509,0.00349,0.00183,0.00022,0.315,2,1,2004-06-21,2004-06-25,1.958,2.125,1.958,2.125,1
2004-06-24,1.013,205.026,MBARI: Strutton & Chavez. 2008,Fluorescence,0.2943,0.1909,0.2015,0.1917,0.1993,-0.00125,3.27476,0.00570,0.00570,0.00478,0.00331,0.00174,0.00021,0.315,2,1,2004-06-22,2004-06-26,0.958,1.125,0.958,1.125,0
2004-06-24,0.049,205.027,MBARI: Strutton & Chavez. 2008,Fluorescence,0.3016,0.1688,0.1911,0.1978,0.1667,-0.00119,3.69305,0.00507,0.00507,0.00423,0.00287,0.00137,0.00000,0.315,2,1,2004-06-22,2004-06-26,-0.042,0.125,-0.042,0.125,0
2004-06-24,-0.995,205.027,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1704,0.1555,0.1866,0.1926,0.1621,-0.00124,3.76177,0.00495,0.00495,0.00411,0.00263,0.00132,0.00010,0.315,2,1,2004-06-22,2004-06-26,-1.042,-0.875,-1.042,-0.875,1
2004-06-25,-2.049,205.192,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0703,0.1524,0.1641,0.1751,0.1277,-0.00142,4.38347,0.00530,0.00530,0.00426,0.00270,0.00121,-0.00011,0.315,2,1,2004-06-23,2004-06-27,-2.125,-1.958,-2.125,-1.958,0
2004-06-26,-4.961,204.997,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0586,0.1538,0.1622,0.1522,0.1579,-0.00169,3.82765,0.00635,0.00635,0.00504,0.00319,0.00166,0.00026,0.315,2,1,2004-06-24,2004-06-28,-5.042,-4.875,-5.042,-4.875,0
2004-06-27,-5.998,205.008,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1300,0.1437,0.1455,0.1410,0.1286,-0.00183,4.36511,0.00633,0.00633,0.00491,0.00298,0.00145,0.00015,0.315,2,1,2004-06-25,2004-06-29,-6.042,-5.875,-6.042,-5.875,1
2004-06-27,-6.997,205.012,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1937,0.1473,0.1548,0.1454,0.1488,-0.00177,3.97815,0.00653,0.00653,0.00507,0.00323,0.00164,0.00022,0.315,2,1,2004-06-25,2004-06-29,-7.042,-6.875,-7.042,-6.875,1
2004-06-28,-8.248,204.984,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1618,0.1399,0.1412,0.1361,0.1247,-0.00190,4.44961,0.00652,0.00652,0.00495,0.00301,0.00147,0.00012,0.315,2,1,2004-06-26,2004-06-30,-8.292,-8.125,-8.292,-8.125,0
2004-06-29,8.000,164.000,"WOD: Boyer et al., 2018",Fluorescence,0.0250,0.0493,0.0475,0.0388,0.0255,-0.00427,9.03674,0.01068,0.01068,0.00620,0.00299,0.00118,0.00007,0.315,2,1,2004-06-27,2004-07-01,7.958,8.125,7.958,8.125,1
2004-06-29,10.000,163.983,"WOD: Boyer et al., 2018",Fluorescence,0.0200,0.0400,0.0383,0.0301,0.0158,-0.00474,10.41763,0.01151,0.01151,0.00632,0.00292,0.00110,0.00003,0.315,2,1,2004-06-27,2004-07-01,9.958,10.125,9.958,10.125,0
2004-06-30,5.133,165.033,"WOD: Boyer et al., 2018",Fluorescence,0.0400,0.0689,0.0663,0.0580,0.0414,-0.00350,7.63004,0.00921,0.00921,0.00583,0.00295,0.00121,0.00009,0.315,2,1,2004-06-28,2004-07-02,5.042,5.208,5.042,5.208,0
2004-07-04,-8.037,189.967,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1202,0.0943,0.0988,0.0845,0.1018,-0.00280,5.01390,0.00865,0.00865,0.00601,0.00372,0.00173,0.00028,0.571,2,1,2004-07-02,2004-07-06,-8.125,-7.958,-8.125,-7.958,1
2004-07-05,-6.996,189.974,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0895,0.0865,0.0868,0.0761,0.0756,-0.00299,5.87422,0.00866,0.00866,0.00587,0.00332,0.00147,0.00017,0.571,2,1,2004-07-03,2004-07-07,-7.042,-6.875,-7.042,-6.875,1
2004-07-05,-5.013,189.998,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1091,0.0980,0.0995,0.0883,0.0913,-0.00271,5.32646,0.00818,0.00818,0.00576,0.00330,0.00154,0.00021,0.571,2,1,2004-07-03,2004-07-07,-5.125,-4.958,-5.125,-4.958,1
2004-07-05,-6.003,189.975,MBARI: Strutton & Chavez. 2008,Fluorescence,0.0835,0.0912,0.0926,0.0810,0.0854,-0.00288,5.51936,0.00857,0.00857,0.00592,0.00332,0.00155,0.00017,0.571,2,1,2004-07-03,2004-07-07,-6.125,-5.958,-6.125,-5.958,0
2004-07-06,-3.988,189.990,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1238,0.1143,0.1162,0.1061,0.1068,-0.00237,4.88009,0.00749,0.00749,0.00545,0.00327,0.00154,0.00022,0.571,2,1,2004-07-04,2004-07-08,-4.042,-3.875,-4.042,-3.875,1
2004-07-06,-2.986,190.002,MBARI: Strutton & Chavez. 2008,Fluorescence,0.1839,0.1618,0.1661,0.1592,0.1568,-0.00160,3.84583,0.00613,0.00613,0.00491,0.00320,0.00160,0.00018,0.571,2,1,2004-07-04,2004-07-08,-3.042,-2.875,-3.042,-2.875,0
